cityid,dg,cc
2472706,226,0.34498834498834496
2469274,226,0.45209176788124156
748879,226,0.5393971443680592
3531732,226,0.28416103438142815
1805680,227,0.811864406779661
2517880,227,0.46106986483913953
3439389,227,0.44774273345701915
2172586,227,0.5512820512820513
3352136,227,0.421203953279425
743952,227,0.5394506136762127
4354072,227,0.4647584973166369
4834157,227,0.47878787878787876
3027422,227,0.48870822041553746
2302357,227,0.46239669421487606
5341145,228,0.6696823059120556
2783385,228,0.4742857142857143
4955786,228,0.7160553410553411
3175081,228,0.47632120796156485
4013516,228,0.3917920656634747
2651817,229,0.3968354430379747
2867723,229,0.4774774774774775
2646393,229,0.3894736842105263
2550078,229,0.3576271186440678
2643490,229,0.45820657685064464
3401545,229,0.48103607770582796
1860243,230,0.601639344262295
5097006,230,0.5431131019036954
2643179,230,0.42357642357642356
2639192,230,0.433489827856025
2656708,230,0.47591036414565824
5282804,230,0.4926819212533498
649360,230,0.38945578231292516
3460064,230,0.4484399788471708
1862992,231,0.601927130382415
1278860,231,0.453779366700715
2787989,231,0.6181818181818182
4977882,231,0.5919753086419753
554234,231,0.417427701674277
741100,231,0.5655737704918032
5100748,231,0.4902575587905935
2658082,232,0.5215686274509804
3464374,232,0.5216326530612245
632978,232,0.39113257243195787
2178174,232,0.3354954954954955
744562,232,0.3728395061728395
1860588,233,0.639269406392694
3029522,233,0.7918099918099918
3454031,233,0.43020863943579196
324496,233,0.5658381808566896
320857,233,0.5138427464008859
4833403,234,0.6546831955922865
1841603,234,0.4836309523809524
2756429,234,0.44646098003629764
1275637,234,0.45489690721649484
2981609,234,0.5974025974025974
5194302,235,0.43539955190440627
2800481,235,0.4129979035639413
5097441,235,0.6545454545454545
2953436,235,0.420582226762002
2744129,235,0.49400342661336377
3516035,235,0.34596491228070175
2634777,235,0.5330512956107879
2759899,235,0.36046511627906974
4350175,235,0.5371186739552107
350550,235,0.4434070434070434
2640269,236,0.564484126984127
5120284,236,0.6672519754170325
5207490,236,0.6327868852459017
5289282,236,0.6188644688644689
1611110,236,0.5857475857475858
2912621,236,0.5312097812097812
516436,236,0.3801580333625988
5106160,236,0.48754295532646047
3675443,236,0.3875968992248062
2981041,237,0.6083916083916084
1802276,237,0.7549055905220289
3027763,237,0.3918180215129607
3025144,237,0.4808080808080808
3071961,237,0.34998334998334996
3100946,238,0.2570332480818414
4561628,238,0.6222734046877116
32900,238,0.40619520748100524
4911600,239,0.5790436970944864
1816269,239,0.7650375939849624
5992996,239,0.5399698340874811
5742750,239,0.41038088125466765
5959974,239,0.4849624060150376
5886182,240,0.5538248528902735
5104755,240,0.4852585101837345
8347757,240,0.548265460030166
2979590,240,0.6122448979591837
5278159,240,0.6529160739687055
333772,240,0.41118229470005824
3029717,240,0.6386054421768708
3120514,240,0.3942307692307692
3456814,240,0.37424547283702214
504576,241,0.5278688524590164
1173491,241,0.5106895513399579
331180,241,0.45557616986188415
161325,241,0.4138364779874214
3465196,242,0.3373015873015873
2657908,242,0.4371957156767283
4177887,243,0.4528183977002875
2765221,243,0.44401168451801365
2037346,243,0.729264475743349
2642755,243,0.3910435825669732
3687238,243,0.4033680834001604
3979844,243,0.3702963702963703
4930505,244,0.49290206648697216
4350635,244,0.6980410893454372
5206666,244,0.5023569023569023
2749234,244,0.44366197183098594
3633009,244,0.42018348623853213
5192726,244,0.45853838582677164
1815463,244,0.8059395801331285
2544571,244,0.38762071992976294
4700168,245,0.5515749394254067
1791121,245,0.7619047619047619
762788,245,0.5566433566433566
3125897,245,0.5959686450167974
3063548,245,0.29281122150789013
153220,245,0.48730267673301303
1859307,246,0.6065128900949797
6241325,246,0.6019417475728155
2658377,246,0.5789473684210527
3899361,246,0.40246673158065566
2974733,246,0.3148148148148148
2839763,246,0.6963036963036963
3714426,246,0.663931788931789
2881646,246,0.5624209860935525
4449620,246,0.5022900763358779
4152872,247,0.6629076838032062
5025219,247,0.5379385964912281
2646557,247,0.4583333333333333
3454783,247,0.47363031233998976
3387296,247,0.4758909853249476
293807,247,0.5832167832167832
3466296,247,0.39710144927536234
12261477,247,0.4619996473285135
359792,248,0.4486918110771322
3020686,248,0.4063157894736842
7261570,248,0.6708786364972084
5039675,248,0.6593837535014005
3073652,248,0.6150537634408603
2755616,248,0.557155451072583
3180861,249,0.6227450980392157
3121070,249,0.5110544217687075
1263220,249,0.42390942390942393
785842,249,0.5163081193615545
769250,249,0.3299086757990868
4839416,250,0.5811126694717158
2651095,250,0.696136567834681
2756987,250,0.4
2267095,250,0.3925979680696662
2745706,250,0.5439613526570048
2232444,251,0.3412612612612613
3461879,251,0.41864801864801865
3458425,252,0.38271604938271603
3024266,252,0.3952962460425147
3037423,252,0.39655172413793105
2505854,252,0.3303030303030303
2186280,253,0.38102251209762256
5129770,254,0.46823640960809104
4904056,254,0.5863665053650327
2034400,254,0.7566069906223359
2757783,254,0.6205696202531645
3345432,254,0.42073381793007963
2263667,255,0.5570175438596491
1270454,256,0.432694289837147
2761353,256,0.447719298245614
2857807,257,0.64707610931531
1254187,257,0.36119605844376484
2742027,257,0.3146879756468798
6930887,258,0.46160794941282746
293222,258,0.6876600102406554
5848189,258,0.5398019801980198
1269771,258,0.3611342785654712
1850396,259,0.6564935064935065
2034714,259,0.7828191167574108
4474040,259,0.59260642270351
3166808,259,0.6036217303822937
2511401,259,0.7333333333333333
3027883,260,0.5641025641025641
2337639,260,0.31643700787401574
2633849,261,0.693683409436834
2639970,261,0.5608062709966405
1803422,261,0.7668997668997669
2636177,261,0.43480879253236976
2968368,261,0.5001143902997026
1814757,261,0.7191961924907456
342884,261,0.41118229470005824
3002650,262,0.6360218728639782
1788046,262,0.7610526315789473
4945819,262,0.5953168044077135
2176187,262,0.39438596491228073
118063,262,0.4157740993184031
1671566,263,0.6692307692307692
5102535,263,0.504352278545827
6085772,263,0.5054254711593376
3169361,263,0.5028070175438597
2561668,263,0.38641975308641974
2037799,264,0.7080136402387042
4676740,264,0.5390894249954653
2171948,264,0.7395480225988701
3470451,264,0.5279220779220779
1734759,264,0.3408239700374532
5188843,264,0.5161414001993712
2647487,265,0.6290014333492594
2995206,265,0.4603083952027413
2905891,265,0.47017543859649125
4920423,265,0.6178469417906037
2715459,266,0.44720965309200605
3177838,266,0.4335403726708075
3012649,266,0.4024636058230683
499099,267,0.3164296021438879
1489246,267,0.6213850837138508
11238357,267,0.7766362252663622
2980236,268,0.4184769038701623
4207783,268,0.5198935924126764
2646914,268,0.42223491338282887
3170342,268,0.596078431372549
3026083,268,0.5326007326007326
1795874,269,0.7637826961770624
5097529,269,0.4546332046332046
2633485,269,0.4805860805860806
118994,269,0.4663048394391678
3160881,269,0.30702665282104535
5421250,270,0.6046511627906976
2635412,270,0.49757701626860507
1258847,270,0.30867792661619103
1651944,270,0.4622710622710623
109571,270,0.39170812603648425
5143966,270,0.5918803418803419
5194868,270,0.49257703081232496
5352963,271,0.702247191011236
3012621,271,0.5173140620295091
1736278,271,0.39824561403508774
2732265,271,0.37445573294629897
5391710,271,0.5374727668845316
3837056,271,0.4658263305322129
1298824,271,0.46483516483516485
2636876,272,0.5323439878234398
2622447,272,0.35785953177257523
3085128,272,0.37486338797814206
2634204,273,0.375
1177654,273,0.4712280701754386
3179781,273,0.549213943950786
3523034,273,0.30887491264849753
2035715,274,0.7973767526006332
2945995,274,0.6724083438685209
4198322,274,0.43865546218487395
2130404,275,0.44351851851851853
5010636,275,0.5104685942173479
2638122,276,0.5884389061959155
3015419,276,0.5376211090496805
1734705,276,0.4056895485466914
1279159,276,0.4932637983485441
4672989,276,0.5257861635220126
5197079,276,0.5336252736940882
2129537,277,0.5277777777777778
3173635,277,0.5561105561105562
3193935,277,0.23920070526006465
5211303,277,0.48329197684036396
5261969,277,0.5700645161290323
3014143,277,0.3967654986522911
4615145,278,0.5403411068569439
5132143,278,0.5330459770114943
4950898,278,0.7372900335946249
3464739,278,0.5644230769230769
2853162,278,0.6546099290780142
4168228,279,0.561709258483452
2649660,279,0.5852842809364549
4012176,279,0.39171319424037615
1805270,280,0.7907444668008048
2708365,280,0.42923742923742925
2643736,280,0.5056051246854266
3448879,280,0.4245045045045045
2853463,280,0.685912857524726
1336135,280,0.5457963089542037
303827,280,0.38901373283395757
2783941,280,0.5138576779026217
3177700,281,0.40093240093240096
2655237,281,0.4836945087313276
130802,281,0.47055811571940603
3465105,281,0.3372824879674195
2542715,281,0.3413919413919414
2648063,282,0.5349971313826736
5133667,282,0.5708333333333333
325330,283,0.5277777777777778
3472666,283,0.36450617283950615
4207400,284,0.594896331738437
5768233,284,0.591994430908458
5103159,284,0.6130853994490358
5107129,284,0.5889967637540453
5331920,284,0.643956043956044
1784130,285,0.6917808219178082
2637375,285,0.760268857356236
349158,285,0.4824638962569997
3407210,285,0.3279059249208503
2656192,286,0.4
3035396,286,0.5337373737373737
2929670,286,0.5211141060197664
2797376,286,0.6017316017316018
2481700,287,0.30084648821779914
1785453,288,0.700852189244784
4644312,288,0.5770146454079792
2677234,288,0.3978127136021873
1280737,288,0.7914837576821774
4019233,288,0.3121732636295743
2176632,288,0.47848101265822784
1279290,288,0.4371976647206005
3090048,289,0.3076203833567087
5095409,289,0.4705003734129948
1260168,289,0.3736914600550964
1185099,289,0.4779435099968264
2712414,290,0.44651898734177214
4677008,290,0.7118811881188118
3459712,290,0.4432399879554351
2640908,291,0.47282796815507094
3003796,291,0.46483923201480454
3530139,291,0.42316831683168316
4454370,291,0.42055167055167053
5328041,292,0.5274965800273598
4951591,292,0.6161172161172161
4771401,292,0.517745907576416
2641689,292,0.46676071239640277
5558953,292,0.48322147651006714
1257851,293,0.4275744195983478
2659667,293,0.4531654942613847
2653646,293,0.5889792231255646
789128,293,0.37948016415868674
1790396,293,0.7805527805527805
2317765,293,0.3597796143250689
5380437,294,0.5422788605697152
2271772,294,0.5098360655737705
296562,294,0.5528846153846154
1785623,294,0.7658321060382917
3467467,295,0.43178519593613934
709717,295,0.3949843260188088
347796,296,0.5136705399863295
2646088,296,0.41504950495049503
3031137,296,0.463980463980464
1793505,297,0.7335997335997336
4155995,297,0.4434389140271493
2971549,297,0.4292803970223325
2763266,297,0.4198097179748556
2198148,298,0.3546583850931677
5322737,298,0.6188992731048806
2773549,298,0.48764044943820223
142363,298,0.4986449864498645
3170006,299,0.5105868118572293
2610613,299,0.3884057971014493
2506999,299,0.3675548589341693
3169984,300,0.5134428678117998
733840,300,0.424780701754386
5373327,300,0.605247465712582
618426,300,0.517191818684356
2797779,301,0.41884317233154444
3037543,301,0.5216011285487568
2896020,301,0.5135946622185155
2362344,301,0.3999122036874451
141681,301,0.4500226142017187
5099836,302,0.46308088334913966
3598132,302,0.4453900709219858
3066885,302,0.55303392259914
11695689,303,0.5856224430157803
3035409,303,0.5014343086632244
3466779,303,0.452660406885759
2774326,303,0.5046289702321607
2797670,305,0.5301960784313725
2232593,305,0.3278829604130809
8358544,306,0.4544232922732363
740483,307,0.4786910197869102
5102427,307,0.41146741024747296
2641599,307,0.43705743509047995
1783934,308,0.801925212884117
1842025,308,0.4765957446808511
5399020,308,0.559477845192131
3175058,308,0.4931506849315068
3657509,308,0.4077514733792828
3174638,308,0.3662777396476779
2653261,308,0.48990825688073397
3461411,308,0.35535353535353537
66093,309,0.4679186228482003
4890119,309,0.45663010967098705
2481007,310,0.2676056338028169
1811720,310,0.7693351424694709
2881279,310,0.6844036697247706
1278546,310,0.30663390663390666
3449344,310,0.45837837837837836
2670781,311,0.43267326732673267
5203788,311,0.5259009009009009
1170951,311,0.4844298245614035
2661810,311,0.45334620334620335
4890925,311,0.5686274509803921
3868121,311,0.5375106564364877
3016675,312,0.43932550436615475
4833320,312,0.6682316118935837
4931482,313,0.5516831683168317
2614030,313,0.36465781409601633
1817993,314,0.7114197530864198
1927639,314,0.7875
2655009,314,0.4924384451943507
5197842,314,0.6101256467110125
3182337,315,0.5362318840579711
2038087,315,0.7076098059244127
4703384,315,0.48170814633482933
2328684,315,0.41765014424337793
2468369,316,0.32396839332748023
1278148,316,0.2625482625482625
3176746,316,0.47282913165266105
4265737,317,0.543786166988151
4699540,318,0.5610739337257116
4164143,318,0.5994051704415465
1800716,319,0.5012063492063492
2756451,319,0.6694717157550257
2512169,319,0.39759036144578314
5778755,319,0.6428571428571429
4501931,319,0.5017956007780937
4843564,320,0.4461942257217848
101628,320,0.39960675456858663
747712,320,0.4528756398675098
3471859,320,0.4202174551866001
1846912,321,0.5489727663640707
1508291,321,0.32540045766590386
1254361,321,0.30414333706606944
1808857,321,0.7278481012658228
4761171,321,0.4394781864841745
5118650,322,0.636460839347768
1861310,322,0.6974025974025974
293100,322,0.5110087045570917
2978170,322,0.5917721518987342
4931303,322,0.505235103750238
5427946,323,0.5481984829329962
10942359,323,0.719753930280246
2800931,323,0.43010752688172044
5130780,324,0.5820828667413214
1269006,324,0.46504941599281224
5805687,324,0.46269270298047277
1275198,325,0.37681159420289856
305268,325,0.4722222222222222
1153669,327,0.3445602780005346
3174530,327,0.5502799552071669
3182650,327,0.47772657450076805
2613460,327,0.41566265060240964
3911925,327,0.400550485296248
5015688,327,0.5990053203793662
1279259,328,0.424312994876572
2314302,328,0.3763085399449036
2972328,328,0.4765957446808511
3448622,328,0.42871410736579274
5369906,329,0.6247334754797441
3033791,329,0.38387799564270153
632453,329,0.4321266968325792
102527,329,0.3857458912768647
1842943,330,0.5700852189244784
2748631,330,0.6304649548924358
1847966,331,0.6268656716417911
3171986,331,0.4971751412429379
1185162,331,0.414048450227441
6076211,332,0.45672458172458175
2968749,332,0.4566096708953852
3460834,332,0.3296447291788002
1270926,333,0.45151515151515154
3037540,333,0.6633374480978566
107968,334,0.4498044328552803
2470588,334,0.3682983682983683
5016884,335,0.6168550873586844
4203696,335,0.5900621118012422
2886946,335,0.47163412127440907
1278685,335,0.3504516129032258
747764,335,0.39327385037748797
2641520,336,0.5980024968789014
1798827,337,0.7894736842105263
1167528,337,0.42997542997543
3489854,337,0.5073313782991202
5330810,337,0.6526104417670683
2794055,337,0.5550491382993875
192067,337,0.4992339121552605
1200109,337,0.5271621034332898
3027014,338,0.4707070707070707
2129101,339,0.4594594594594595
4285268,339,0.6027805921422943
294074,339,0.5937254901960785
2641616,339,0.3955773955773956
2036581,339,0.7042735042735043
359173,339,0.48860788334472544
2758401,339,0.3877473363774734
250090,339,0.5048446708620518
2641430,340,0.44777130470126
3042929,340,0.3649175412293853
4736476,340,0.5051673228346457
2949423,340,0.5724655511811023
11919821,340,0.4440789473684211
3458930,341,0.2800438596491228
2267827,342,0.3568268497330282
1263862,342,0.5029580573951435
2637063,342,0.5095220313666916
1797264,342,0.820523138832998
191245,342,0.38594594594594595
5322850,343,0.5779642393367296
1786770,343,0.75365141187926
2656065,343,0.5868763346922927
3149318,343,0.3814283644792119
2640104,344,0.5052442313455199
294778,344,0.5774316779312372
1607708,344,0.4686598478888015
4453066,344,0.5564121168148014
2023469,344,0.3851512062521237
3068582,345,0.31646191646191646
3191648,345,0.4308359300907736
3168414,345,0.5367965367965368
3052236,345,0.3459674627898927
587084,345,0.3796751968503937
4943170,346,0.45646960692315713
2033196,346,0.7574334898278561
4719457,347,0.5498532002348796
233508,347,0.5887445887445888
6618631,347,0.6623853211009174
322830,347,0.3811136702343856
307654,348,0.4444444444444444
2633858,349,0.4086451612903226
5018739,349,0.635705368289638
1812955,349,0.7733333333333333
2972893,349,0.5286996154393961
3430863,349,0.4439880507841673
2271961,350,0.4862119013062409
1806776,350,0.8021621621621622
5655959,350,0.6593495934959349
5258957,350,0.5050466577794706
3522507,350,0.26163522012578616
2960992,351,0.47637362637362635
2556018,351,0.34998688696564384
4612862,352,0.5609955120359037
4529469,353,0.4933187294633078
2460596,353,0.4143928035982009
4992982,355,0.515260158117301
4562144,356,0.4561823134675437
5123853,356,0.5246376811594203
2751738,356,0.3990842490842491
738927,356,0.4107365792759051
5014051,357,0.5534432951262697
1502026,357,0.4046218487394958
359280,357,0.4570247933884298
4339348,358,0.585853522695628
5001929,358,0.5264997638167218
127349,358,0.45734265734265733
1854803,359,0.6322624743677375
3031815,359,0.3779614325068871
1674199,360,0.6661224489795918
2657676,361,0.5
737022,361,0.4704532415375789
2803448,362,0.4565281461833186
1810845,362,0.683605720122574
2161185,362,0.6730769230769231
2658151,362,0.6784172661870503
310859,363,0.45854341736694676
1610780,363,0.4316013915385479
5392423,364,0.5830532212885154
738743,364,0.4853625170998632
1255744,364,0.45836758661186144
1282931,364,0.47682639434406915
3182635,365,0.5687042842215256
132892,365,0.36711318190642594
2967849,365,0.4916831683168317
1276070,365,0.45022488755622186
3178957,365,0.4797331109257715
2663536,366,0.5057879014189693
6931015,367,0.5526315789473685
3175755,367,0.4935746131654865
304184,367,0.3890386343216532
4763231,367,0.6031746031746031
5295985,367,0.6168620112282084
2960800,368,0.5750211327134404
293703,369,0.36406048906048905
360686,369,0.5275938189845475
325303,369,0.46974789915966386
2922342,370,0.5219118559900683
109353,370,0.3917748917748918
3018074,370,0.5218717323109098
2875115,370,0.42906170135085797
3466537,371,0.41550632911392404
4161150,372,0.38175465838509315
2633563,372,0.45406637231163655
2993458,372,0.42643092598142046
4226552,373,0.3314551690347869
3116025,373,0.41261061946902655
6159905,373,0.5938573883161512
1257951,374,0.46689871214758094
5345860,374,0.6059534335396405
2165828,374,0.3688776049931239
2028462,374,0.4858523119392685
2754841,375,0.5348685284991017
2641598,376,0.4323308270676692
1070940,376,0.3843400447427293
1645524,376,0.4569166278528179
2995916,377,0.5661834439777808
4221552,377,0.49158698787457933
2980029,377,0.35691437007874016
2653266,377,0.5616398667246125
3454857,377,0.3387482083134257
3392242,377,0.3855921855921856
3452324,377,0.3947217441193345
1814093,378,0.6582306830907055
6354895,378,0.40110558319513545
2797713,378,0.31581069096186404
4926563,378,0.6395450568678915
322165,378,0.44086021505376344
2772810,379,0.6300130358101372
5223505,379,0.43342845000303565
5128824,381,0.7034878587196468
4956032,381,0.48449120261200795
2866174,383,0.5083114610673666
4889668,384,0.47992442135096836
1785781,384,0.6342353951890034
3172768,384,0.5898152460798013
2654787,385,0.5442329227323628
119208,385,0.426179604261796
1842225,386,0.5386446886446886
2661881,386,0.47464759099516096
3171058,387,0.34188301532686893
2636389,387,0.3952663955791888
4172131,388,0.5113412228796844
4351335,388,0.716674629718108
4456703,388,0.5679387594281211
4954738,389,0.5801526717557252
1803567,389,0.716802860061287
1176229,390,0.44224581724581724
1608133,390,0.4219409282700422
3463478,390,0.367032967032967
2952984,391,0.5790857972066026
5814616,391,0.5688937568455641
6113365,392,0.5113475177304965
1853008,392,0.548074900063118
5095211,392,0.6138364779874214
5786899,392,0.604025974025974
5101334,392,0.4977916820022083
3190261,392,0.4193515704154002
2783084,392,0.4729559748427673
1801180,393,0.6776481354381149
479561,393,0.4288951086232174
2878234,393,0.45612031220255095
2338900,393,0.3997977569406141
2620320,394,0.36778846153846156
2759821,394,0.3463157894736842
2982809,394,0.523563811489508
665087,395,0.3704056370215197
2501152,395,0.31352718078381797
2624341,396,0.48510971786833856
1816080,396,0.7113375130616509
4459467,396,0.5723604201216141
2473247,396,0.3388746803069054
4683416,397,0.5050248756218906
1735158,397,0.3866566716641679
3689147,397,0.4366593681576478
498677,398,0.3975757575757576
2996568,398,0.3944720840243228
5100356,398,0.5470922882427307
5516233,399,0.4956698634117989
2783615,399,0.581981981981982
2732544,399,0.4386946386946387
1268820,400,0.3438637698179683
2748076,401,0.6096109839816933
1734798,401,0.44483294483294483
1803245,401,0.6620910546785632
140463,401,0.3816349384098544
1265911,401,0.3551356589147287
5604045,403,0.5433543975966021
2751792,403,0.4246238030095759
4409896,403,0.5200581747666949
5122520,405,0.4447906787698144
1705536,405,0.4427652251982643
146384,405,0.5960875984251969
3464728,405,0.35313131313131313
2523630,406,0.44923629829290207
139817,406,0.37114310902145164
4929055,407,0.5196284087503746
6354908,407,0.4892709582833533
4924006,408,0.5543320776586497
2617112,408,0.6264044943820225
2638542,409,0.4494553376906318
3168854,409,0.6794258373205742
648900,410,0.3564336372847011
2413876,411,0.4334266293482607
4853828,411,0.5429472025216706
2485926,411,0.3421184320266889
1262117,412,0.37898454746136867
3394682,412,0.3342574257425743
3178135,413,0.5252300856870835
3170116,413,0.43850499782703173
1260607,414,0.420258064516129
323779,415,0.4351407000686342
3121437,415,0.636203349985307
5406990,415,0.5349811478843737
2646057,416,0.527136431784108
2548885,416,0.38724168912848156
3447399,416,0.3917262512768131
1253986,417,0.3235628266303113
2144326,417,0.5399852362204725
2177091,417,0.47479462285287527
3165803,418,0.35695749440715885
4371582,419,0.5873313613736383
1849814,420,0.45694975022039375
1787765,420,0.7062282812082331
1608529,420,0.4071381977448514
2562698,420,0.4690311986863711
1263364,421,0.42066940692894894
561887,421,0.6257708536189549
2634552,421,0.5022076627261074
2743977,422,0.43197006148088746
736928,422,0.5217391304347826
2640465,423,0.46531833072211937
4998830,423,0.49624060150375937
2939811,423,0.4923922231614539
4569067,424,0.4651936326918508
2648404,424,0.43491633858267714
5098095,424,0.47598383959299717
2633709,424,0.4850312070242251
1257629,425,0.30548730548730546
2701680,425,0.41713024282560707
5383777,426,0.5440776346816615
2982043,426,0.654639175257732
3195506,426,0.23195251937984496
3036823,426,0.5597069597069597
1807700,427,0.7640317367029092
9072919,427,0.71213569039656
3005081,428,0.4276806802078413
2636531,428,0.48085585585585583
787657,428,0.3096969696969697
3117814,428,0.35038759689922483
5127134,429,0.44523572140720696
3169561,429,0.3766087516087516
759734,429,0.24694337194337193
3165035,430,0.5151515151515151
749780,430,0.3953168044077135
2013348,430,0.3566967383761277
3117667,430,0.5749128919860628
2939995,431,0.4800841968911917
3114965,431,0.3864045864045864
1159301,431,0.40179238237490666
1733432,431,0.3362301468384777
2859147,432,0.5682766845557543
11184859,432,0.3062058714232627
2757244,433,0.44025157232704404
1805179,433,0.7214222744637085
3884373,434,0.47987616099071206
2033467,435,0.6435336127930446
750516,435,0.3897730621868553
294751,437,0.6262658227848101
1254710,437,0.37918180971018545
3165201,437,0.3928944618599791
1170880,439,0.4221824686940966
1255364,439,0.32810724835264715
763166,440,0.2814359943316013
2520058,440,0.40138352638352637
2512862,440,0.5499058380414312
1276032,441,0.37236533957845436
2661646,441,0.44675120637414434
2990970,441,0.45579862151633205
11611474,443,0.5386071954555018
1850207,443,0.552623688155922
2676176,443,0.5682098765432099
361055,443,0.43201078582434516
1040652,445,0.38061061745272273
4738214,445,0.5760776348454073
5304391,445,0.5814477091072836
3515302,445,0.267591551056118
1273780,446,0.3520572450805009
3836873,446,0.4047276464542652
5787829,447,0.5159904198365737
251833,447,0.4105024656803945
964420,447,0.31151079136690646
5129923,448,0.6189105858170606
3068160,448,0.3538971807628524
4178003,448,0.5149271554812515
6986104,449,0.7349397590361446
2643339,449,0.4658664053568512
1512569,450,0.3601823708206687
2634869,450,0.46941793251781155
4156018,450,0.39252852410747147
4930577,451,0.47416154936230515
105299,451,0.368911855547636
2720501,451,0.3762803234501348
2658576,452,0.534016139044072
4346991,452,0.6251094658068626
143083,452,0.36948066803935026
5232592,453,0.6011507936507936
6094578,454,0.44218586843021235
2151437,454,0.39659367396593675
1606147,454,0.42011834319526625
1205733,454,0.45415584415584415
2743477,455,0.39759818240830896
3998655,455,0.4109090909090909
4480285,456,0.5803446669771775
5098706,457,0.4570480928689884
2804646,458,0.7182557280118256
3168234,458,0.5143900343642611
2332459,458,0.36825571782860295
1625822,458,0.47092928303119386
1785018,459,0.6254380540094826
1735227,459,0.33766004415011036
4000900,459,0.29938592347661785
1845033,460,0.558252427184466
6138374,460,0.36392600205549847
2702261,460,0.44824225548207447
4838633,461,0.5728850923119316
1735086,461,0.2941651148355059
2647385,462,0.5818064516129032
3988086,462,0.27588364091335627
260114,463,0.4784183296378418
3111933,463,0.4879120879120879
5178127,464,0.516902145473574
1256523,464,0.39072847682119205
2737824,465,0.3208489388264669
107304,465,0.32679489621024566
1277029,466,0.3747577519379845
2664454,467,0.4531015882529218
4022735,467,0.31089294062646095
2896514,468,0.4924885987659841
927967,468,0.48513073729098866
3979770,468,0.33228884774248685
1256287,468,0.35104919160646714
1838716,469,0.6834505738615327
2971041,469,0.3617677286742035
3461408,470,0.31984521835268104
2657970,471,0.4897240164415737
2139521,471,0.32838852097130244
3080985,472,0.43420724094881397
2972794,472,0.4234077750206782
3006787,472,0.3334460744937217
4688275,474,0.4677744763581673
2733269,474,0.4158390628978864
298333,476,0.41293859649122805
2639389,476,0.4999014778325123
1256237,478,0.4483139856274185
7283386,478,0.7388157894736842
3445839,479,0.40948425060574595
317109,480,0.41235832945194845
3118594,480,0.5175410872313527
1269633,481,0.3627205938044384
2821164,481,0.4908668633481891
2702979,481,0.42747252747252745
3472603,484,0.3758401792382375
1261669,486,0.4466411416637661
2637627,486,0.517439293598234
3844421,488,0.43552196504487484
2810587,490,0.5478681191833201
5136454,491,0.6427684667908131
2809346,491,0.40340747077274025
1262909,491,0.5197907585004359
304827,492,0.43508771929824563
3182179,492,0.45339435545385204
115770,493,0.4260964912280702
1185056,494,0.4511006289308176
3180991,494,0.35295588051493565
4014338,494,0.29837164750957856
6690829,495,0.5079119367045064
611717,495,0.47378129117259554
5144336,495,0.6184006211180124
5911592,496,0.45806801246443574
5391760,496,0.6431986093003043
3449433,497,0.3817982456140351
2791315,498,0.26224248564674096
4903780,499,0.5605443674113202
933773,499,0.3966883116883117
294514,500,0.5703957382039574
4381072,500,0.5060143418922045
1861749,501,0.4998843395789961
1166000,502,0.4029264327326921
1268293,502,0.3673570019723866
1790587,502,0.7302970297029703
3083829,502,0.3197226502311248
300619,503,0.4286442405708461
4809537,504,0.47271980892670545
1259827,504,0.37415831213526857
1860672,506,0.5986622073578596
1270583,506,0.38087983241287376
2990363,506,0.4911654774040095
3111199,506,0.5316770186335403
3102014,506,0.3857777777777778
5920288,507,0.4504822265086801
2653228,507,0.3516339869281046
2653305,508,0.40144945750073313
202061,508,0.4719299182735965
6169141,508,0.38883260159855904
2991214,508,0.3576548899129544
2159851,509,0.6108108108108108
4224413,510,0.5390516039051604
3899539,511,0.41395973154362414
3121424,511,0.35376447876447875
5106399,513,0.5266175266175266
3004630,513,0.4425129900803023
2759661,513,0.40091533180778033
5491999,514,0.5915984724495362
3183299,514,0.4365809795832011
3688465,514,0.4171656686626746
4845056,516,0.590785416288772
1185128,516,0.47295509919944306
1859405,518,0.5639194139194139
2524084,518,0.6118269903106582
5935277,519,0.45590798187521786
379252,519,0.4252882767456759
3464460,519,0.3596701649175412
5355933,520,0.48079046788724206
3985241,520,0.30356737105203363
1260784,521,0.37676298589611285
2639495,522,0.4636067560402939
2661496,522,0.5589661816490599
1526384,522,0.362500784633733
1270668,522,0.30575346148675897
5118398,523,0.4028904861272123
2160517,523,0.39964550099051194
3467693,523,0.28304597701149425
2357048,523,0.35196687370600416
1258076,524,0.38794147796104744
2655095,524,0.5
8199394,524,0.5381701631701632
616052,524,0.511559029206088
254315,526,0.5041769041769042
1248991,527,0.42548846893017295
5786882,527,0.5858832224685884
4782167,527,0.5341839649590554
5392323,528,0.5730973451327434
1807234,529,0.6860805860805861
2160063,529,0.35235552990404734
8504423,529,0.4109096847950351
752850,529,0.3298170800134665
2658724,530,0.5947888589398024
1266285,530,0.23199233716475096
5101427,530,0.47278813964610233
3632308,531,0.4025645448795354
4772354,531,0.5590915272677819
2658919,532,0.7216981132075472
3074967,532,0.39230425055928414
1272175,534,0.4077426810477658
1843137,535,0.4535480023852117
4944994,536,0.5539183937823834
2038632,537,0.6809378185524975
1803300,537,0.6567717996289425
117574,537,0.33211678832116787
4841463,538,0.548216276477146
2989945,539,0.3954592363261094
2037355,540,0.6649484536082474
1263494,540,0.4761039157767174
2953395,542,0.6005392912172574
6324733,543,0.5674185463659148
1832828,543,0.5980392156862745
