dg,cc_mean,cc_lower,cc_upper,n_samples
2097.0,0.38792158489549,0.3759796722442258,0.3999951837541481,132
2102.0,0.38723359959150083,0.3752163043769142,0.39914092306423093,133
2117.0,0.38607816925522637,0.37407728244920446,0.3980845001140614,133
2130.0,0.38537801793209425,0.37379375859564756,0.3975294026809295,135
2143.0,0.38219749147860443,0.37017490366058203,0.39503780764247665,132
2153.0,0.37995604234764724,0.3683274655574416,0.3918812953868497,134
2161.0,0.37916871089179893,0.36747241832100924,0.39063578834101553,133
2168.0,0.3786338131744789,0.3674091462701794,0.39012246282055724,135
2171.0,0.3786338131744789,0.3674133993160324,0.39029412496234345,135
2172.0,0.37856505262344686,0.36722798494151715,0.3900232407691011,136
2178.0,0.37856505262344686,0.3673659839434445,0.39002670584705207,136
2179.0,0.37856505262344686,0.36716960718655617,0.3902280528767036,136
2185.0,0.3786794715165185,0.3671815853826924,0.39008718544462967,136
2212.0,0.3756431414531825,0.364464988799795,0.38654531002671516,135
2216.0,0.37525703242213954,0.3643861409475911,0.3863607697889872,136
2220.0,0.37525703242213954,0.3643943646209912,0.38660297616429967,136
2221.0,0.3750333987273613,0.36381185425022405,0.38644008359472093,135
2222.0,0.3750333987273613,0.3641044437425595,0.38624133702863167,135
2224.0,0.3750333987273613,0.36390224589520437,0.38625057382506445,135
2227.0,0.37316688018913013,0.3621648541662534,0.38428635320370313,136
2233.0,0.37316688018913013,0.36180799281040094,0.38413906744389403,136
2236.0,0.3738542651316976,0.36275076666979494,0.38508179038379114,136
2243.0,0.3738542651316976,0.3629895268420415,0.3852706362096941,136
2246.0,0.3738542651316976,0.3626916520789464,0.38507867745727176,136
2248.0,0.3738542651316976,0.3627120133105576,0.3851298244479547,136
2261.0,0.37285566253053287,0.3618643525031819,0.38401658271599914,135
2265.0,0.3718164740550966,0.36111670770988863,0.3828512231813391,134
2269.0,0.37182187758640395,0.36049555459659094,0.3828424556263481,133
2276.0,0.3699243831058182,0.3597825063967917,0.38000312706700146,135
2277.0,0.3699243831058182,0.3595676635225416,0.38023126680692665,135
2279.0,0.36993826751514897,0.36016192904074806,0.38016911731745057,134
2296.0,0.3689859741887428,0.35854412912932115,0.3790586230468905,132
2297.0,0.3689859741887428,0.3586386432309325,0.37936506230219846,132
2319.0,0.36778159338276567,0.35739920981758594,0.3779064577041885,135
2337.0,0.36617629871886226,0.35597872375731093,0.3764534178001824,136
2344.0,0.3662205105059421,0.3560756093016381,0.37623688062507193,137
2349.0,0.3666437326714516,0.35626379535131053,0.37667037278206544,136
2351.0,0.36639743934663593,0.35637970348412057,0.37661102284383596,137
2352.0,0.36639743934663593,0.356113402722995,0.3763976582218966,137
2362.0,0.3660003504089336,0.35610456613225355,0.37602905389053426,138
2368.0,0.3654936335761773,0.3555187572204143,0.37552283506323314,138
2370.0,0.36581667552113273,0.3559335637039009,0.375760617715245,139
2375.0,0.36581667552113273,0.35595364062475504,0.37577523374492433,139
2376.0,0.36581667552113273,0.3559116224871738,0.3760642806145366,139
2379.0,0.36581667552113273,0.3561025131084503,0.375578491970121,139
2380.0,0.36581667552113273,0.3558065101559696,0.3757372923938948,139
2404.0,0.3663992204877077,0.35644872176181613,0.3764507221697954,141
2412.0,0.3665092661896761,0.35644401259140485,0.3767333834615068,139
2414.0,0.3665092661896761,0.35619382530247184,0.3767624289937157,139
2425.0,0.36680732686407835,0.35674955379757944,0.3768314125892114,133
2444.0,0.3672608229710093,0.3573957353219435,0.37720908401595926,136
2453.0,0.36667258573727834,0.35669660748689813,0.37643052062515914,135
2454.0,0.36667258573727834,0.3566170367518164,0.37652582442681326,135
2457.0,0.36667258573727834,0.3568077657417963,0.3765040509679318,135
2459.0,0.3666831952402235,0.3569696977047944,0.3766473688057947,135
2463.0,0.36583769886927203,0.35591962605104277,0.3756572578770363,134
2488.0,0.36311123312974597,0.35293427854729803,0.3730065333521774,128
2496.0,0.36311123312974597,0.3529791902274682,0.37319489537333506,128
2498.0,0.36319481240973805,0.3528693524119927,0.37326727441971275,129
2507.0,0.36471763020739073,0.35492282447652557,0.3746298998751129,127
2521.0,0.365294546480512,0.3554726593165267,0.3752824085755622,128
2529.0,0.3660000242313668,0.35616489707665233,0.3758480925136654,128
2534.0,0.366367448604366,0.35687706440119926,0.37591421637996275,129
2538.0,0.366367448604366,0.3566640383451911,0.37635315160159866,129
2541.0,0.3661672743245788,0.3564829919257239,0.37589986460055574,128
2547.0,0.3661672743245788,0.356695969411563,0.376073808990538,128
2554.0,0.3659576448348197,0.356158943610516,0.37591522133729394,129
2563.0,0.36525007212641514,0.35543219122777997,0.37503010702360406,131
2570.0,0.36525007212641514,0.3555221629824995,0.3752006938355742,131
2581.0,0.3651003793999167,0.35524576204046077,0.37483273767627606,130
2583.0,0.3650212199033527,0.35523772572320395,0.3746200154347824,131
2599.0,0.36574301936278886,0.35584233614637356,0.37568916243989003,131
2600.0,0.36574301936278886,0.35584035927511876,0.37544603958258327,131
2606.0,0.3648822376226445,0.35531080146801924,0.37476740540751363,131
2622.0,0.36496269077933013,0.35506370369692847,0.37471175865994544,132
2623.0,0.36507041071535856,0.35522024421306286,0.37509009881293,131
2628.0,0.365016547470473,0.3552334122758492,0.3749663267236801,132
2638.0,0.365016547470473,0.35521304055036135,0.3747812526523113,132
2649.0,0.364383702781101,0.3545398544952484,0.3740794519573901,133
2651.0,0.3636707298693748,0.35389153595516043,0.37356708846624925,134
2654.0,0.3636707298693748,0.35398916021976706,0.3735838453926191,134
2656.0,0.3632460462512664,0.3533824148897173,0.37321373891284076,133
2669.0,0.3621155428362257,0.35207005725909435,0.37206601446754267,128
2671.0,0.3621741973893876,0.35226863232187533,0.37217655677051925,129
2682.0,0.36226051134642756,0.35233952491704207,0.3723909196626784,127
2723.0,0.3603215343830664,0.35037192462658856,0.3703963322423454,123
2724.0,0.3603215343830664,0.350240430123159,0.3703631107980867,123
2725.0,0.3603215343830664,0.3503820182173717,0.37028639657990453,123
2730.0,0.359375115380874,0.349428510113683,0.3691817680420056,124
2744.0,0.35819077537007205,0.3481117988988741,0.3683890054459927,122
2758.0,0.35846369293518526,0.34807557567817893,0.36865686449015356,121
2760.0,0.35846369293518526,0.3482574278359598,0.3688864722150404,121
2765.0,0.35846369293518526,0.34828826115344697,0.36890374436560036,121
2766.0,0.35846369293518526,0.3484714254175161,0.3685819222322065,121
2784.0,0.3570299784585909,0.34664281815573084,0.3671148840166002,124
2791.0,0.35709096650245764,0.34711154591780236,0.36744809627481706,125
2793.0,0.35709096650245764,0.3468602811387501,0.36728380047990383,125
2804.0,0.35722941015503634,0.34721762921924587,0.36718681693881705,126
2809.0,0.3576332188034294,0.34760331629873203,0.3677100200154207,125
2820.0,0.3561044735910041,0.3455855714169195,0.3666876175107758,125
2833.0,0.35596834729778287,0.34565651500574335,0.3662372936126785,123
2835.0,0.3565699605663993,0.3463921087699428,0.36687259538729733,123
2842.0,0.35646457033096934,0.3460200130354851,0.3665548575334005,123
2858.0,0.354158795691975,0.3442564779094075,0.36425497890705383,124
2859.0,0.354158795691975,0.3441377648593553,0.3642637608954472,124
2862.0,0.354158795691975,0.3443567497974471,0.36423862103163307,124
2864.0,0.3531756221338303,0.34311870598768024,0.36333679973613275,125
2866.0,0.3531756221338303,0.34316401533883034,0.3630419549343364,125
2871.0,0.3531756221338303,0.3429999382542458,0.36330189521319795,125
2888.0,0.3531409003658668,0.3429725589561007,0.3632915490715053,125
2915.0,0.3522110689579275,0.341902201605642,0.3626468807132283,125
2919.0,0.3525645562838664,0.34240971838097606,0.36284332402003405,126
2921.0,0.3525645562838664,0.34203132265533004,0.36266352293255616,126
2923.0,0.35249290242243186,0.34228251030111545,0.36276681896568946,127
2928.0,0.35249290242243186,0.3421735112219812,0.3628872799000677,127
2929.0,0.35249290242243186,0.34257486214511507,0.3627044303810806,127
2949.0,0.35130806223701927,0.3411779685198838,0.36181305978972633,124
2951.0,0.35126302323817354,0.3407839784603529,0.3618868767411645,123
2966.0,0.3519910833224346,0.3416477948783829,0.36230894335764535,124
2982.0,0.3507161685161919,0.34046380090795064,0.3609809738066828,127
2996.0,0.3504451378530166,0.34009069011038606,0.3609161152607687,126
3019.0,0.350012508227147,0.33979645347230597,0.3600768506731026,125
3020.0,0.349772431663164,0.33936739037116004,0.35996946857696466,126
3022.0,0.349772431663164,0.33970327878703643,0.3600505903873981,126
3026.0,0.35019925480074987,0.33996706414490635,0.3604247606030501,125
3037.0,0.3504771091451346,0.3402279944667716,0.36074193257486437,125
3062.0,0.34781947038958066,0.33787065126168625,0.3576823459176275,125
3065.0,0.3478926549189758,0.337625881026692,0.3579198129619122,124
3098.0,0.3480189897352633,0.3382878220031996,0.3576437168241486,126
3108.0,0.3479499126283193,0.3380701685551231,0.3576934416610531,124
3117.0,0.3479499126283193,0.3381325076908174,0.3577582610814018,124
3122.0,0.34760236150490154,0.3377678631131415,0.3576244159429725,123
3127.0,0.347148113329344,0.3373416470622882,0.356707971866167,124
3129.0,0.3469681599561345,0.3368075323290815,0.3568818170572178,123
3141.0,0.346663825722732,0.3372400309284222,0.35649365144598466,125
3146.0,0.346663825722732,0.33691744202733925,0.35644329368162236,125
3148.0,0.3457749719089114,0.33590053389721275,0.3556640371731349,123
3176.0,0.3451272922497225,0.3353311552345,0.3550539377053478,125
3179.0,0.3451379326133453,0.3354892724011614,0.35492785346174754,124
3203.0,0.34535341168611544,0.3355596304080508,0.3555862209925068,121
3246.0,0.34438481342628224,0.3343748780797055,0.3547181270075566,121
3248.0,0.34438481342628224,0.3343444293040126,0.35474816734952075,121
3250.0,0.34438481342628224,0.33417632864399327,0.35464210263791923,121
3273.0,0.34295107743690506,0.33262086243280803,0.3532509922446317,119
3286.0,0.3433417941592983,0.33295094544788556,0.353914164852258,120
3287.0,0.3433417941592983,0.33284720081929636,0.3538897537718865,120
3304.0,0.3428136453664467,0.33238934753175886,0.3531658449916742,120
3327.0,0.34183550564936427,0.3309552739999181,0.35262114500049013,118
3332.0,0.34183550564936427,0.3314517497921166,0.3528513384060085,118
3339.0,0.34183550564936427,0.33140820012798783,0.3526394380893548,118
3342.0,0.34212356497808044,0.3312882707454779,0.35291283680394603,117
3358.0,0.3418535810874701,0.33127874377611033,0.35273264164496376,118
3373.0,0.3420921123313738,0.3311678884869142,0.3529070267535639,117
3383.0,0.34141037132680996,0.3305319389102461,0.3522368683126879,118
3400.0,0.3425734369364491,0.331518664593471,0.35362472510241943,117
3408.0,0.34261337928701857,0.33140936649630237,0.35397846686473033,116
3413.0,0.3400644017955109,0.32900289515258985,0.35095304203766053,119
3414.0,0.3400644017955109,0.32916595614405386,0.3512453907406299,119
3415.0,0.3400644017955109,0.32907114695743267,0.3513368334552824,119
3420.0,0.3400644017955109,0.32915762185118885,0.3513255169249779,119
3422.0,0.3400644017955109,0.32875868574509687,0.351519653385061,119
3423.0,0.3400644017955109,0.3291077268995598,0.3511185398869599,119
3428.0,0.3400644017955109,0.3292184985489216,0.3506626280102894,119
3436.0,0.33982825368329456,0.3290559414084754,0.3510393503165453,116
3450.0,0.3379294926832566,0.3271653213723719,0.3489719152936283,112
3480.0,0.3362356094919548,0.3254911413181007,0.3472864810477311,112
3492.0,0.33535861335774253,0.3250296854869547,0.3460072973739274,115
3493.0,0.33535861335774253,0.32503174073075464,0.34602703751301006,115
3501.0,0.334866985781946,0.3243149010530186,0.3452839490669193,115
3507.0,0.33312043078370085,0.32289104029193966,0.3436159371386328,113
3515.0,0.33209121840525146,0.32158214083093767,0.34287723728081926,110
3552.0,0.33127551044007536,0.32062989747259724,0.341807142693149,111
3554.0,0.33127551044007536,0.3206573413355034,0.34234822400587056,111
3571.0,0.33048114823814967,0.32007250241290236,0.3412868566138408,112
3575.0,0.33048114823814967,0.32008959753286764,0.3412727543455798,112
3578.0,0.33048114823814967,0.3199665933643922,0.3412111736056424,112
3594.0,0.3299208568010778,0.3196108407636538,0.34058156091416525,112
3622.0,0.33066427524706354,0.3202171073872233,0.3413385131879375,113
3623.0,0.32972346148012904,0.3192809180380276,0.34043850155311395,112
3639.0,0.3301169047344052,0.3195951305896275,0.3410970054936132,112
3649.0,0.3293666266838299,0.318685212587088,0.34018139272592995,111
3662.0,0.3291092499995033,0.318816554684591,0.33974489782442563,112
3670.0,0.3291092499995033,0.3186360238573102,0.3398789956217856,112
3674.0,0.3291092499995033,0.3185939406423156,0.3399346452258142,112
3687.0,0.32769654316719604,0.31711440425527815,0.33857937982005687,109
3691.0,0.32769654316719604,0.31725749062069075,0.33833460794668035,109
3694.0,0.32769654316719604,0.31718057362394964,0.3384274206048683,109
3697.0,0.32769654316719604,0.3174418129109634,0.3382932473310603,109
3715.0,0.3268940048598164,0.3163253452664624,0.33763715037602826,110
3743.0,0.3250615611410153,0.3146957244846471,0.335574699796491,108
3751.0,0.3256205077653461,0.31503818289175084,0.3365209789270994,108
3760.0,0.3245418073990851,0.3141037639141533,0.33561763281721785,105
3767.0,0.3245418073990851,0.3143231182675496,0.33524357212863126,105
3780.0,0.3224890347190411,0.3119487072164208,0.3333309446604237,103
3795.0,0.32194589351829633,0.31159703534995004,0.33259180750241635,105
3797.0,0.32194589351829633,0.31161200913706816,0.33259204845953183,105
3801.0,0.32194589351829633,0.3115019243775146,0.3325386700718944,105
3832.0,0.32298044095564743,0.3129144018869207,0.33360225686750916,104
3847.0,0.32252702795333216,0.31215237423750664,0.3332057382726565,103
3879.0,0.3221111298111864,0.3118365063591103,0.3326769122528033,105
3925.0,0.3191109176602086,0.3095506081623844,0.3292134779508322,109
3940.0,0.31932505515801396,0.30980875428266147,0.3293150108170932,109
3942.0,0.31932505515801396,0.3095344152399918,0.32911939833165255,109
3952.0,0.3191352432490876,0.3094709732720666,0.3290897670697142,108
3967.0,0.3179492830629755,0.3082151412999163,0.328256166916198,108
3971.0,0.3179492830629755,0.30825864413582316,0.32799915620805536,108
4015.0,0.3170292029180783,0.3071936966576695,0.327299853241829,105
4019.0,0.3170292029180783,0.3068176075840445,0.32719986471822704,105
4030.0,0.3167009889959689,0.3069524270554069,0.3270587414795954,105
4057.0,0.31717858935486876,0.3075632851463056,0.3271444416524546,105
4061.0,0.3163953631544497,0.3066389577254623,0.3264939390223006,105
4093.0,0.3158694780029291,0.3061337117452608,0.32564627386486555,104
4094.0,0.3158694780029291,0.306081481961298,0.3258389277244609,104
4095.0,0.3150393907043624,0.30549577405673867,0.325124448614216,105
4151.0,0.31319054305632205,0.30363583059901567,0.32320399406462075,101
4177.0,0.31297065551437236,0.30322946898550607,0.3229235458605225,101
4180.0,0.31297065551437236,0.3031135497188258,0.32301534987227926,101
4181.0,0.3123106739605584,0.3026662626008509,0.32220829678142865,102
4193.0,0.3132859061156383,0.3036536338546108,0.3234121166401152,100
4226.0,0.3122070404069091,0.3023859221820429,0.3225727316035187,97
4242.0,0.31119419201411896,0.30147296688637404,0.3214449375916023,99
4253.0,0.31058746962233275,0.3010276889090342,0.32067329957062696,100
4267.0,0.3088730019043899,0.29893727963563965,0.3189667786825187,98
4272.0,0.3088730019043899,0.2992423405133489,0.3190252881575329,98
4305.0,0.30774609211933457,0.2979568206213912,0.3178311040039592,100
4325.0,0.30738384113622896,0.2977947655635099,0.31748618196859857,101
4340.0,0.30738384113622896,0.2977707765264039,0.31772389900584624,101
4350.0,0.30620545331201127,0.2968009661663605,0.31589398670071056,101
4352.0,0.30620545331201127,0.2965049364261951,0.3161544618403462,101
4363.0,0.3066151339930921,0.29739769944185834,0.31636725774218877,103
4381.0,0.30578832009221896,0.29621094808367987,0.3158130885300062,102
4411.0,0.30532378038203073,0.29553790664762564,0.315268417211959,100
4441.0,0.3046188145335454,0.2947605814348866,0.3152102271221792,96
4466.0,0.3036753210403084,0.2937433273885363,0.314418305227789,97
4498.0,0.30381700066780215,0.2937219513405933,0.3141935524135279,97
4525.0,0.30343700996068174,0.29323063745906747,0.31430709330181134,94
4547.0,0.3030434139094226,0.29303015355408984,0.31380303181427954,94
4550.0,0.3030434139094226,0.29309678195393035,0.3138553615490743,94
4567.0,0.3024765129455135,0.29202937422999237,0.31355413425994316,91
4617.0,0.29902150886605267,0.28922772869251656,0.3090905282253152,93
4633.0,0.29916828689151775,0.28961223540328934,0.30946221492387377,94
4655.0,0.29909831041725726,0.2895063354784707,0.3089369029601259,94
4657.0,0.2987242942400657,0.2893891479850083,0.3090003170897505,95
4677.0,0.2998594259802989,0.2903572346644763,0.31004125322352505,96
4678.0,0.2998594259802989,0.29045812366437057,0.3102113883583524,96
4692.0,0.2998594259802989,0.290278777221884,0.3098387730814658,96
4699.0,0.2998523278833627,0.2899630797461657,0.3099744070812546,98
4704.0,0.2998523278833627,0.29011925058679494,0.30998626325907874,98
4720.0,0.3001707914892747,0.29065851884466776,0.31039597184913476,97
4733.0,0.2985584903774406,0.2894086616819842,0.3085576597743895,95
4744.0,0.29862587821028713,0.2892672580704632,0.30849508435492135,95
4781.0,0.3010013106429178,0.2913405065354881,0.31127819439148385,94
4782.0,0.3010013106429178,0.29103616722860404,0.3114612003811717,94
4830.0,0.30090954482373095,0.29118175280825076,0.3112673815380763,94
4846.0,0.30003126420019954,0.2903058172644436,0.31020334853581377,94
4870.0,0.29831677524959355,0.288594528723885,0.3086538471974983,97
4888.0,0.2963651694550381,0.28714277117018994,0.3061508650965296,97
4914.0,0.29665484331210623,0.2871547638180921,0.3062937321457667,95
4918.0,0.29698843476693504,0.2872790305754276,0.30690623397101274,94
4965.0,0.2973128565051873,0.2879988536648704,0.3069927164375538,97
4970.0,0.2973128565051873,0.2877424005361305,0.30688870052189204,97
4972.0,0.2973128565051873,0.28784738487972894,0.30721889956565046,97
4980.0,0.2973128565051873,0.28782911219066254,0.3069595416793617,97
4987.0,0.2973917002427742,0.2880341125885379,0.30735555306062895,96
5017.0,0.2969003514622377,0.28745457399249,0.3063896896436521,94
5073.0,0.299020737147805,0.28923341961806964,0.30905766002283097,94
5090.0,0.299020737147805,0.289391044239502,0.309196550465084,94
5094.0,0.2992729452384376,0.2894336061058839,0.30969644588472367,93
5138.0,0.2989018594189228,0.28887187863402586,0.3091497414197964,91
5149.0,0.2989018594189228,0.2886741568931838,0.3091526266011082,91
5154.0,0.2989018594189228,0.2889134896461553,0.3091569523229115,91
5159.0,0.2989018594189228,0.2887925635713579,0.3090002078505988,91
5178.0,0.298863260544056,0.2887051945675728,0.3093291401351135,90
5181.0,0.298863260544056,0.28877594568119497,0.30913539084058556,90
5214.0,0.29749070479499884,0.28771782260104306,0.3075880209119846,90
5218.0,0.29749070479499884,0.2875501003060393,0.3075180771697654,90
5225.0,0.29620679189254184,0.2861584628208932,0.30675687285853276,89
5230.0,0.2953091879490012,0.28549533066544974,0.3057078211184612,91
5244.0,0.29349413064149776,0.2840292447448599,0.3030540252041703,90
5280.0,0.29341202047238285,0.28382207815247634,0.30283072495137164,90
5336.0,0.2936702416325446,0.28395359754931354,0.30305780600517285,89
5359.0,0.2936702416325446,0.28421240069521864,0.3034239012019677,89
5381.0,0.2928927231595255,0.2833646538469524,0.302527985871919,89
5448.0,0.29184027113426586,0.2822152281487639,0.30160270809668976,92
5493.0,0.2914957426744278,0.28177444163694565,0.3012814524027254,91
5499.0,0.2914957426744278,0.28182885533410035,0.30138434330636615,91
5516.0,0.29097808434839545,0.28147582855310554,0.30074268461898906,92
5519.0,0.29097808434839545,0.2811655345597494,0.300718113922633,92
5555.0,0.29069426780404345,0.28106856517452855,0.3003636988826121,93
5577.0,0.2906276154827574,0.28098615487980105,0.3004105865346377,92
5588.0,0.29046024675820037,0.2806535317374901,0.3004016940769055,92
5592.0,0.29003600610138475,0.28036647663402575,0.2996595454759725,91
5634.0,0.2898195792484956,0.2800883494485497,0.29990858731087916,89
5635.0,0.2898195792484956,0.2800365712840947,0.29974931366689006,89
5692.0,0.28834530298855027,0.27866962928443734,0.2984061692073464,90
5699.0,0.2890266604032275,0.2794126042174754,0.298786618018721,90
5735.0,0.2890029330486715,0.2791017388258005,0.298832511432943,92
5772.0,0.2885926061187153,0.2787144247257002,0.29881025926905624,93
5775.0,0.2885926061187153,0.2787636578922393,0.298660406940155,93
5778.0,0.2885926061187153,0.2791750157308042,0.2986878002289934,93
5813.0,0.2880330430884199,0.27834120617333946,0.2980679373049689,92
5828.0,0.28828377246923953,0.27823831365855445,0.29821125405928894,91
5831.0,0.28828377246923953,0.27823151760673387,0.29841730935019717,91
5833.0,0.28791066570501395,0.27773104168444784,0.2982209434724351,92
5842.0,0.28791066570501395,0.27816842636929434,0.29828529392212944,92
5851.0,0.28804837689728424,0.27845510893493963,0.29817409891131963,92
5877.0,0.2880405570005079,0.27831192568155133,0.29843373182269756,92
5925.0,0.2885638410514165,0.27864342203809345,0.29869477851425136,90
5945.0,0.2885638410514165,0.27841540364871953,0.29886180532599743,90
5947.0,0.2885638410514165,0.2783844561245472,0.2988956252712697,90
6052.0,0.28710434198997314,0.2772049851169429,0.29751639425740467,92
6077.0,0.28678476679146603,0.27671350332144234,0.2973170323776845,93
6086.0,0.28678476679146603,0.27668524780472475,0.29726820193914744,93
6161.0,0.28767713223149916,0.2769431664961872,0.2985169532835722,93
6225.0,0.28794179077899207,0.27699943027887436,0.2992344457641681,86
6226.0,0.28794179077899207,0.2770157121855936,0.29900392796155584,86
6265.0,0.28765955980087216,0.2762753623073938,0.29927749975798357,84
6272.0,0.2869297589480396,0.2758596005173982,0.29852692849682055,83
6273.0,0.2869297589480396,0.2756103882700822,0.2984108036488129,83
6312.0,0.2870141310025027,0.2756450427368539,0.29895844412148004,82
6361.0,0.28536890608674065,0.27387597519108625,0.297150203487292,83
6448.0,0.2851934202549638,0.2740714504753055,0.29714190170149324,83
6459.0,0.284460626009976,0.2732848836214568,0.2961410674928665,83
6490.0,0.28453211021686736,0.27305474475275504,0.2962474056695793,84
6504.0,0.28453211021686736,0.2734135800123364,0.296037255773209,84
6514.0,0.28453211021686736,0.2731815409307781,0.2963310293972947,84
6516.0,0.28453211021686736,0.2732771389856832,0.2962662758597427,84
6545.0,0.28349742542184714,0.27272382970137155,0.2949463676230561,85
6565.0,0.28349742542184714,0.272271261360042,0.29525188044737544,85
6602.0,0.2838645534693054,0.2725147077502989,0.2956485703369476,83
6640.0,0.28253863740790536,0.27091940014257226,0.29434973271213455,82
6645.0,0.28253863740790536,0.2709552037257038,0.294632819359944,82
6696.0,0.28201194121846307,0.2704040448115698,0.29375281444169643,84
6711.0,0.27997978228972253,0.2682328192676872,0.29150360110724666,83
6769.0,0.278988719971747,0.26807471202160255,0.29073000214798644,84
6778.0,0.2785266678586096,0.2676266434265039,0.2899178753712365,85
6811.0,0.27836196014717635,0.26733322113881397,0.2893019786424318,86
6827.0,0.27836196014717635,0.26774711552430525,0.28968291753404607,86
6829.0,0.27836196014717635,0.2675316045101394,0.28963634652149894,86
6835.0,0.2785133951474742,0.26752257758868825,0.2900353745820558,85
6842.0,0.27715306275222756,0.26619766570211606,0.2884772324533653,84
6850.0,0.27715306275222756,0.26626712032910743,0.288347808092501,84
6904.0,0.2751354415070572,0.26513372501016086,0.28533422068739667,87
6915.0,0.2751354415070572,0.265012874585729,0.2854713490424244,87
6925.0,0.2748319357426776,0.2649030440599168,0.2854533519525243,88
6998.0,0.27242535895497816,0.26273730473361684,0.28267977170114317,84
7012.0,0.27272400767112465,0.26243282950790336,0.2834239199938748,82
7052.0,0.27269353824519493,0.2625795737141366,0.28309146406453267,82
7153.0,0.2713536987719347,0.2613927831461442,0.2817171370179676,81
7155.0,0.2713536987719347,0.26143263021443175,0.28181379897531306,81
7177.0,0.2713536987719347,0.26116048370463635,0.2818007608636294,81
7180.0,0.2713536987719347,0.26152775147553703,0.2816075896929946,81
7200.0,0.27081560313235725,0.26076002179665236,0.28121646696735175,82
7229.0,0.2701994212124632,0.26004670317594253,0.2805290449560578,83
7256.0,0.27055108567905856,0.2604274804082851,0.2812407506325691,85
7274.0,0.26922709783894966,0.2593859137169919,0.2792940707231679,85
7312.0,0.2681146928081518,0.25850893886678866,0.2786105979302573,84
7327.0,0.2681146928081518,0.25824620831278133,0.27840234399852926,84
7360.0,0.26746757999599313,0.2577461893630989,0.27757626951552933,85
7573.0,0.26369197018136675,0.25407557356579474,0.27346100720058597,88
7625.0,0.26249536857224404,0.2531898809827989,0.27196497042442064,89
7632.0,0.2622276267895426,0.2532748767136204,0.27175370692950335,90
7636.0,0.2626548854914884,0.2533654320589144,0.2723424178015875,89
7652.0,0.2626548854914884,0.2535059906069898,0.27230941722463003,89
7749.0,0.26253902718579375,0.2534430896731394,0.2723406973496212,91
7770.0,0.26124265262422847,0.25242737072902965,0.27077458693905215,90
7825.0,0.25959724624267044,0.25043296998039744,0.26923318159326426,88
7836.0,0.25959724624267044,0.25046797462533454,0.2691858164291923,88
7932.0,0.25663051619847443,0.2475124107840419,0.2661955453001445,90
7981.0,0.25595856150778423,0.24691889806379178,0.26546268291830355,90
7994.0,0.25595856150778423,0.24692444834632382,0.2656452362108362,90
8021.0,0.25595856150778423,0.246900973216878,0.2653787582527354,90
8024.0,0.25595856150778423,0.24691467006460885,0.2655856173221025,90
8036.0,0.2558739727359292,0.24668961093861344,0.2655638276109171,89
8058.0,0.255663450318425,0.24652632012477957,0.26528255820443475,88
8063.0,0.255663450318425,0.2464041823132742,0.2658749710753271,88
8075.0,0.255663450318425,0.24663131071902775,0.26546877013918335,88
8130.0,0.25428738257723,0.2451279324893159,0.2637635436945052,87
8169.0,0.25413697687127906,0.24517209563396633,0.263915996014429,86
8242.0,0.2528029054984227,0.2435810552953104,0.26263467205380603,80
8251.0,0.2528029054984227,0.2435457779357633,0.2623717794045314,80
8255.0,0.2528029054984227,0.2436955355407229,0.26245152370375857,80
8284.0,0.2528029054984227,0.24373071999196144,0.262500573753801,80
8304.0,0.2520599647802112,0.24269992356524098,0.2618056090326104,78
8347.0,0.2511202115177557,0.24200751155932462,0.2612162701349429,78
8356.0,0.2511202115177557,0.2416072411404471,0.26143656287739125,78
8423.0,0.2513418213540048,0.24173899682110903,0.2617594932432655,78
8498.0,0.24871806930758789,0.23891347742882074,0.2592016897157075,80
8522.0,0.24871806930758789,0.23908163604200108,0.2589775209046759,80
8557.0,0.24817093690062084,0.23862018638443283,0.25867314677726055,81
8620.0,0.2459335719221754,0.23666135025671123,0.256222923245643,78
8673.0,0.24546975221486883,0.23568888063082832,0.25580799454285963,78
8699.0,0.24542921503960535,0.2359086726024409,0.2558497890009492,76
8702.0,0.24542921503960535,0.23611147361291676,0.25544160800202886,76
8713.0,0.24574226035152302,0.23598483950023202,0.2558396645213675,75
8738.0,0.2455849415923705,0.23581039818930752,0.2561801850966894,74
8824.0,0.24604914716361423,0.23630478363735297,0.2569004888738778,73
8840.0,0.24376044178595724,0.23477457001790336,0.25331545213382284,72
8842.0,0.24376044178595724,0.23441768929098403,0.2532237697600104,72
9019.0,0.24058765450442332,0.2315306634398472,0.2500232812256708,77
9024.0,0.2399170402391516,0.2308690479748181,0.2491653498059197,78
9034.0,0.2399170402391516,0.23105750658217816,0.24953419598721438,78
9041.0,0.2399170402391516,0.2309132959426782,0.2491625094309342,78
9042.0,0.2399170402391516,0.23110881179636086,0.2495117135783393,78
9043.0,0.2399170402391516,0.23089794505448066,0.2493762029888308,78
9083.0,0.2399170402391516,0.23071108588161807,0.2494109728430812,78
9105.0,0.23906850521583647,0.2300914815736865,0.24873155424502166,78
9119.0,0.23906850521583647,0.2301359065171917,0.24832325181569379,78
9152.0,0.23878489706934294,0.22976903243376337,0.24806682614099795,79
9223.0,0.23794816789969672,0.2289241380335746,0.24758974654516677,78
9227.0,0.23794816789969672,0.22886446270614957,0.24763553228471252,78
9260.0,0.23794816789969672,0.2288427332158932,0.2474330483016527,78
9368.0,0.23685472726039405,0.22799074985181994,0.24645185790989477,77
